sample_id,parent_source_id,image_path,nucleus_contour_path,cytoplasm_contour_path,technical_valid,technical_exclusion_reason,width,height,diagnostic_class_if_available,image_mode,dtype,nucleus_points,cytoplasm_points,nucleus_area_gt_pixels,cell_area_gt_pixels,cytoplasm_only_area_gt_pixels,nucleus_perimeter_gt_pixels,nucleus_outside_cell_pixels,nc_ratio_defined,circularity_defined
Superficial-Intermediate__106_05,Superficial-Intermediate__106,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\106_05.bmp,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\106_05_nuc.dat,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\106_05_cyt.dat,TRUE,,288,238,Superficial-Intermediate,RGB,uint8,15,38,2544,40272,37728,230,0,TRUE,TRUE
Superficial-Intermediate__106_06,Superficial-Intermediate__106,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\106_06.bmp,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\106_06_nuc.dat,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\106_06_cyt.dat,TRUE,,362,229,Superficial-Intermediate,RGB,uint8,23,37,1948,33435,31487,210,0,TRUE,TRUE
Superficial-Intermediate__106_07,Superficial-Intermediate__106,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\106_07.bmp,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\106_07_nuc.dat,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\106_07_cyt.dat,TRUE,,162,372,Superficial-Intermediate,RGB,uint8,17,43,2141,32797,30656,208,0,TRUE,TRUE
Superficial-Intermediate__106_08,Superficial-Intermediate__106,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\106_08.bmp,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\106_08_nuc.dat,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\106_08_cyt.dat,TRUE,,342,326,Superficial-Intermediate,RGB,uint8,22,48,1536,54796,53260,180,0,TRUE,TRUE
Superficial-Intermediate__106_09,Superficial-Intermediate__106,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\106_09.bmp,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\106_09_nuc.dat,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\106_09_cyt.dat,TRUE,,307,300,Superficial-Intermediate,RGB,uint8,18,44,2344,57847,55503,244,0,TRUE,TRUE
Superficial-Intermediate__106_10,Superficial-Intermediate__106,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\106_10.bmp,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\106_10_nuc.dat,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\106_10_cyt.dat,TRUE,,370,267,Superficial-Intermediate,RGB,uint8,15,48,2067,58269,56202,210,0,TRUE,TRUE
Superficial-Intermediate__106_11,Superficial-Intermediate__106,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\106_11.bmp,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\106_11_nuc.dat,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\106_11_cyt.dat,TRUE,,335,280,Superficial-Intermediate,RGB,uint8,12,49,1668,49959,48291,192,0,TRUE,TRUE
Superficial-Intermediate__106_12,Superficial-Intermediate__106,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\106_12.bmp,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\106_12_nuc.dat,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\106_12_cyt.dat,TRUE,,273,363,Superficial-Intermediate,RGB,uint8,15,50,1564,59612,58048,186,0,TRUE,TRUE
Superficial-Intermediate__106_13,Superficial-Intermediate__106,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\106_13.bmp,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\106_13_nuc.dat,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\106_13_cyt.dat,TRUE,,333,274,Superficial-Intermediate,RGB,uint8,15,41,1689,57137,55448,198,0,TRUE,TRUE
Superficial-Intermediate__107_01,Superficial-Intermediate__107,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\107_01.bmp,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\107_01_nuc.dat,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\107_01_cyt.dat,TRUE,,418,271,Superficial-Intermediate,RGB,uint8,17,52,2736,72560,69824,242,0,TRUE,TRUE
Superficial-Intermediate__107_02,Superficial-Intermediate__107,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\107_02.bmp,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\107_02_nuc.dat,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\107_02_cyt.dat,TRUE,,324,275,Superficial-Intermediate,RGB,uint8,17,45,2997,46057,43060,246,0,TRUE,TRUE
Superficial-Intermediate__107_03,Superficial-Intermediate__107,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\107_03.bmp,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\107_03_nuc.dat,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\107_03_cyt.dat,TRUE,,399,263,Superficial-Intermediate,RGB,uint8,16,46,2475,64377,61902,224,0,TRUE,TRUE
Superficial-Intermediate__107_04,Superficial-Intermediate__107,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\107_04.bmp,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\107_04_nuc.dat,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\107_04_cyt.dat,TRUE,,246,229,Superficial-Intermediate,RGB,uint8,15,37,2206,34180,31974,208,0,TRUE,TRUE
Superficial-Intermediate__107_05,Superficial-Intermediate__107,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\107_05.bmp,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\107_05_nuc.dat,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\107_05_cyt.dat,TRUE,,333,240,Superficial-Intermediate,RGB,uint8,16,36,2232,42102,39870,212,0,TRUE,TRUE
Superficial-Intermediate__107_06,Superficial-Intermediate__107,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\107_06.bmp,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\107_06_nuc.dat,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\107_06_cyt.dat,TRUE,,334,213,Superficial-Intermediate,RGB,uint8,14,68,1022,35670,34648,154,0,TRUE,TRUE
Superficial-Intermediate__107_07,Superficial-Intermediate__107,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\107_07.bmp,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\107_07_nuc.dat,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\107_07_cyt.dat,TRUE,,244,206,Superficial-Intermediate,RGB,uint8,14,32,2373,28864,26491,220,0,TRUE,TRUE
Superficial-Intermediate__108_01,Superficial-Intermediate__108,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\108_01.bmp,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\108_01_nuc.dat,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\108_01_cyt.dat,TRUE,,370,286,Superficial-Intermediate,RGB,uint8,17,50,1895,69972,68077,202,0,TRUE,TRUE
Superficial-Intermediate__108_02,Superficial-Intermediate__108,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\108_02.bmp,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\108_02_nuc.dat,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\108_02_cyt.dat,TRUE,,277,259,Superficial-Intermediate,RGB,uint8,17,46,921,41207,40286,146,0,TRUE,TRUE
Superficial-Intermediate__108_03,Superficial-Intermediate__108,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\108_03.bmp,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\108_03_nuc.dat,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\108_03_cyt.dat,TRUE,,285,229,Superficial-Intermediate,RGB,uint8,19,43,1344,45120,43776,176,0,TRUE,TRUE
Superficial-Intermediate__108_04,Superficial-Intermediate__108,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\108_04.bmp,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\108_04_nuc.dat,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\108_04_cyt.dat,TRUE,,349,230,Superficial-Intermediate,RGB,uint8,19,41,1566,43404,41838,188,0,TRUE,TRUE
Superficial-Intermediate__108_05,Superficial-Intermediate__108,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\108_05.bmp,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\108_05_nuc.dat,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\108_05_cyt.dat,TRUE,,363,219,Superficial-Intermediate,RGB,uint8,13,33,1642,39099,37457,192,0,TRUE,TRUE
Superficial-Intermediate__108_06,Superficial-Intermediate__108,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\108_06.bmp,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\108_06_nuc.dat,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\108_06_cyt.dat,TRUE,,296,304,Superficial-Intermediate,RGB,uint8,23,40,1795,57318,55523,206,0,TRUE,TRUE
Superficial-Intermediate__108_07,Superficial-Intermediate__108,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\108_07.bmp,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\108_07_nuc.dat,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\108_07_cyt.dat,TRUE,,324,294,Superficial-Intermediate,RGB,uint8,20,37,1145,58100,56955,168,0,TRUE,TRUE
Superficial-Intermediate__108_08,Superficial-Intermediate__108,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\108_08.bmp,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\108_08_nuc.dat,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\108_08_cyt.dat,TRUE,,342,266,Superficial-Intermediate,RGB,uint8,14,41,1927,48234,46307,206,0,TRUE,TRUE
Superficial-Intermediate__109_01,Superficial-Intermediate__109,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\109_01.bmp,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\109_01_nuc.dat,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\109_01_cyt.dat,TRUE,,295,303,Superficial-Intermediate,RGB,uint8,15,35,1678,57692,56014,200,0,TRUE,TRUE
Superficial-Intermediate__109_02,Superficial-Intermediate__109,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\109_02.bmp,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\109_02_nuc.dat,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\109_02_cyt.dat,TRUE,,341,275,Superficial-Intermediate,RGB,uint8,15,42,2241,56152,53911,214,0,TRUE,TRUE
Superficial-Intermediate__109_03,Superficial-Intermediate__109,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\109_03.bmp,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\109_03_nuc.dat,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\109_03_cyt.dat,TRUE,,284,289,Superficial-Intermediate,RGB,uint8,18,43,2308,53873,51565,228,0,TRUE,TRUE
Superficial-Intermediate__109_04,Superficial-Intermediate__109,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\109_04.bmp,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\109_04_nuc.dat,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\109_04_cyt.dat,TRUE,,336,260,Superficial-Intermediate,RGB,uint8,15,44,2002,56889,54887,214,0,TRUE,TRUE
Superficial-Intermediate__110_01,Superficial-Intermediate__110,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\110_01.bmp,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\110_01_nuc.dat,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\110_01_cyt.dat,TRUE,,323,314,Superficial-Intermediate,RGB,uint8,16,55,2051,53807,51756,216,0,TRUE,TRUE
Superficial-Intermediate__110_02,Superficial-Intermediate__110,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\110_02.bmp,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\110_02_nuc.dat,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\110_02_cyt.dat,TRUE,,312,291,Superficial-Intermediate,RGB,uint8,21,51,1503,58311,56808,206,0,TRUE,TRUE
Superficial-Intermediate__111_01,Superficial-Intermediate__111,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\111_01.bmp,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\111_01_nuc.dat,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\111_01_cyt.dat,TRUE,,219,300,Superficial-Intermediate,RGB,uint8,17,43,2110,37889,35779,220,0,TRUE,TRUE
Superficial-Intermediate__111_02,Superficial-Intermediate__111,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\111_02.bmp,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\111_02_nuc.dat,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\111_02_cyt.dat,TRUE,,268,295,Superficial-Intermediate,RGB,uint8,16,40,1948,49413,47465,200,0,TRUE,TRUE
Superficial-Intermediate__111_03,Superficial-Intermediate__111,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\111_03.bmp,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\111_03_nuc.dat,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\111_03_cyt.dat,TRUE,,369,320,Superficial-Intermediate,RGB,uint8,15,53,2373,76158,73785,222,0,TRUE,TRUE
Superficial-Intermediate__111_04,Superficial-Intermediate__111,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\111_04.bmp,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\111_04_nuc.dat,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\111_04_cyt.dat,TRUE,,337,281,Superficial-Intermediate,RGB,uint8,14,46,1807,57728,55921,210,0,TRUE,TRUE
Superficial-Intermediate__111_05,Superficial-Intermediate__111,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\111_05.bmp,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\111_05_nuc.dat,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\111_05_cyt.dat,TRUE,,261,284,Superficial-Intermediate,RGB,uint8,15,43,2052,51425,49373,210,0,TRUE,TRUE
Superficial-Intermediate__111_06,Superficial-Intermediate__111,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\111_06.bmp,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\111_06_nuc.dat,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\111_06_cyt.dat,TRUE,,257,278,Superficial-Intermediate,RGB,uint8,18,42,1707,46840,45133,212,0,TRUE,TRUE
Superficial-Intermediate__112_01,Superficial-Intermediate__112,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\112_01.bmp,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\112_01_nuc.dat,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\112_01_cyt.dat,TRUE,,365,281,Superficial-Intermediate,RGB,uint8,17,48,1654,61745,60091,190,0,TRUE,TRUE
Superficial-Intermediate__112_02,Superficial-Intermediate__112,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\112_02.bmp,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\112_02_nuc.dat,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\112_02_cyt.dat,TRUE,,309,350,Superficial-Intermediate,RGB,uint8,19,50,1474,70420,68946,186,0,TRUE,TRUE
Superficial-Intermediate__112_03,Superficial-Intermediate__112,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\112_03.bmp,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\112_03_nuc.dat,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\112_03_cyt.dat,TRUE,,337,328,Superficial-Intermediate,RGB,uint8,23,54,2337,64214,61877,224,0,TRUE,TRUE
Superficial-Intermediate__112_04,Superficial-Intermediate__112,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\112_04.bmp,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\112_04_nuc.dat,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\112_04_cyt.dat,TRUE,,331,243,Superficial-Intermediate,RGB,uint8,14,38,2348,42970,40622,224,0,TRUE,TRUE
Superficial-Intermediate__112_05,Superficial-Intermediate__112,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\112_05.bmp,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\112_05_nuc.dat,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\112_05_cyt.dat,TRUE,,285,235,Superficial-Intermediate,RGB,uint8,14,35,2605,39988,37383,226,0,TRUE,TRUE
Superficial-Intermediate__112_06,Superficial-Intermediate__112,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\112_06.bmp,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\112_06_nuc.dat,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\112_06_cyt.dat,TRUE,,333,316,Superficial-Intermediate,RGB,uint8,20,45,1981,59359,57378,212,0,TRUE,TRUE
Superficial-Intermediate__112_07,Superficial-Intermediate__112,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\112_07.bmp,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\112_07_nuc.dat,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\112_07_cyt.dat,TRUE,,281,214,Superficial-Intermediate,RGB,uint8,20,33,1847,28824,26977,202,0,TRUE,TRUE
Superficial-Intermediate__112_08,Superficial-Intermediate__112,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\112_08.bmp,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\112_08_nuc.dat,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\112_08_cyt.dat,TRUE,,329,305,Superficial-Intermediate,RGB,uint8,21,45,1950,62846,60896,208,0,TRUE,TRUE
Superficial-Intermediate__113_01,Superficial-Intermediate__113,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\113_01.bmp,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\113_01_nuc.dat,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\113_01_cyt.dat,TRUE,,395,297,Superficial-Intermediate,RGB,uint8,20,46,2515,67807,65292,230,0,TRUE,TRUE
Superficial-Intermediate__113_02,Superficial-Intermediate__113,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\113_02.bmp,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\113_02_nuc.dat,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\113_02_cyt.dat,TRUE,,229,308,Superficial-Intermediate,RGB,uint8,23,65,1921,39007,37086,216,0,TRUE,TRUE
Superficial-Intermediate__113_03,Superficial-Intermediate__113,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\113_03.bmp,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\113_03_nuc.dat,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\113_03_cyt.dat,TRUE,,277,328,Superficial-Intermediate,RGB,uint8,18,40,2564,56982,54418,230,0,TRUE,TRUE
Superficial-Intermediate__113_04,Superficial-Intermediate__113,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\113_04.bmp,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\113_04_nuc.dat,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\113_04_cyt.dat,FALSE,cytoplasm_contour_out_of_bounds,315,343,Superficial-Intermediate,RGB,uint8,20,32,1609,59134,57525,184,0,TRUE,TRUE
Superficial-Intermediate__113_05,Superficial-Intermediate__113,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\113_05.bmp,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\113_05_nuc.dat,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\113_05_cyt.dat,TRUE,,361,257,Superficial-Intermediate,RGB,uint8,20,60,1631,37358,35727,188,0,TRUE,TRUE
Superficial-Intermediate__113_06,Superficial-Intermediate__113,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\113_06.bmp,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\113_06_nuc.dat,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\113_06_cyt.dat,TRUE,,259,227,Superficial-Intermediate,RGB,uint8,22,40,1749,33776,32027,196,0,TRUE,TRUE
Superficial-Intermediate__114_01,Superficial-Intermediate__114,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\114_01.bmp,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\114_01_nuc.dat,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\114_01_cyt.dat,TRUE,,209,290,Superficial-Intermediate,RGB,uint8,16,36,2173,28365,26192,222,0,TRUE,TRUE
Superficial-Intermediate__114_02,Superficial-Intermediate__114,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\114_02.bmp,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\114_02_nuc.dat,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\114_02_cyt.dat,TRUE,,381,338,Superficial-Intermediate,RGB,uint8,20,49,1673,84921,83248,198,0,TRUE,TRUE
Superficial-Intermediate__114_03,Superficial-Intermediate__114,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\114_03.bmp,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\114_03_nuc.dat,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\114_03_cyt.dat,TRUE,,371,337,Superficial-Intermediate,RGB,uint8,21,55,1267,84334,83067,174,0,TRUE,TRUE
Superficial-Intermediate__114_04,Superficial-Intermediate__114,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\114_04.bmp,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\114_04_nuc.dat,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\114_04_cyt.dat,TRUE,,333,283,Superficial-Intermediate,RGB,uint8,20,45,2384,56670,54286,224,0,TRUE,TRUE
Superficial-Intermediate__114_05,Superficial-Intermediate__114,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\114_05.bmp,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\114_05_nuc.dat,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\114_05_cyt.dat,TRUE,,273,212,Superficial-Intermediate,RGB,uint8,25,43,1843,31950,30107,204,0,TRUE,TRUE
Superficial-Intermediate__114_06,Superficial-Intermediate__114,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\114_06.bmp,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\114_06_nuc.dat,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\114_06_cyt.dat,TRUE,,294,313,Superficial-Intermediate,RGB,uint8,23,43,1449,46098,44649,180,0,TRUE,TRUE
Superficial-Intermediate__114_07,Superficial-Intermediate__114,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\114_07.bmp,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\114_07_nuc.dat,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\114_07_cyt.dat,TRUE,,241,266,Superficial-Intermediate,RGB,uint8,24,40,1571,42307,40736,190,0,TRUE,TRUE
Superficial-Intermediate__114_08,Superficial-Intermediate__114,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\114_08.bmp,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\114_08_nuc.dat,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\114_08_cyt.dat,TRUE,,369,237,Superficial-Intermediate,RGB,uint8,23,50,1788,62404,60616,200,0,TRUE,TRUE
Superficial-Intermediate__115_01,Superficial-Intermediate__115,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\115_01.bmp,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\115_01_nuc.dat,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\115_01_cyt.dat,TRUE,,341,295,Superficial-Intermediate,RGB,uint8,20,53,1266,59553,58287,164,0,TRUE,TRUE
Superficial-Intermediate__115_02,Superficial-Intermediate__115,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\115_02.bmp,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\115_02_nuc.dat,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\115_02_cyt.dat,TRUE,,407,322,Superficial-Intermediate,RGB,uint8,20,49,1539,67021,65482,188,0,TRUE,TRUE
Superficial-Intermediate__115_03,Superficial-Intermediate__115,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\115_03.bmp,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\115_03_nuc.dat,data\raw\sipakmed\im_Superficial-Intermediate\CROPPED\115_03_cyt.dat,TRUE,,308,281,Superficial-Intermediate,RGB,uint8,19,44,1780,34236,32456,196,0,TRUE,TRUE
